Customer ID,Age,Purchase Amount (USD),Review Rating,Previous Purchases,Age Group,Spending Tier,Rating Category,Loyalty Level,Gender,Item Purchased,Category,Location,Location Code,Size,Color,Season,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Payment Method,Frequency of Purchases
3650,68,57,4.4,33,68-70,55-59,4.0-4.4,31-35,Female,Skirt,Clothing,Minnesota,MN,M,Brown,Fall,No,Standard,No,No,Credit Card,Fortnightly
3651,51,60,3.5,3,48-52,60-64,3.5-3.9,1-5,Female,Jeans,Clothing,Ohio,OH,M,Silver,Summer,No,2-Day Shipping,No,No,PayPal,Annually
3652,20,32,3.8,5,18-22,30-34,3.5-3.9,1-5,Female,Handbag,Accessories,Arizona,AZ,M,Yellow,Spring,No,Express,No,No,Venmo,Every 3 Months
3653,27,29,3.8,23,23-27,25-29,3.5-3.9,21-25,Female,Handbag,Accessories,Kentucky,KY,S,Magenta,Fall,No,Store Pickup,No,No,Debit Card,Monthly
3654,67,20,3.9,39,63-67,20-24,3.5-3.9,36-40,Female,Coat,Outerwear,Minnesota,MN,M,Blue,Spring,No,Next Day Air,No,No,Credit Card,Fortnightly
3655,21,98,3.3,10,18-22,95-100,3.0-3.4,6-10,Female,Jewelry,Accessories,Arkansas,AR,M,Green,Winter,No,Next Day Air,No,No,Credit Card,Annually
3656,20,27,2.9,4,18-22,25-29,2.5-2.9,1-5,Female,Sweater,Clothing,Wyoming,WY,M,Yellow,Fall,No,Next Day Air,No,No,Credit Card,Bi-Weekly
3657,35,67,3.7,18,33-37,65-69,3.5-3.9,16-20,Female,Jacket,Outerwear,North Dakota,ND,XL,Cyan,Spring,No,2-Day Shipping,No,No,Credit Card,Monthly
3658,58,82,3.7,1,58-62,80-84,3.5-3.9,1-5,Female,Shoes,Footwear,Alabama,AL,L,Gold,Winter,No,Express,No,No,Debit Card,Every 3 Months
3659,28,72,4.6,18,28-32,70-74,4.5-5.0,16-20,Female,T-shirt,Clothing,Mississippi,MS,M,Magenta,Fall,No,Standard,No,No,PayPal,Fortnightly
3660,27,77,4.9,46,23-27,75-79,4.5-5.0,46-50,Female,Sandals,Footwear,Illinois,IL,S,Gray,Fall,No,Store Pickup,No,No,Bank Transfer,Annually
3661,19,74,3.1,13,18-22,70-74,3.0-3.4,11-15,Female,Shoes,Footwear,Arkansas,AR,L,Indigo,Winter,No,2-Day Shipping,No,No,Bank Transfer,Fortnightly
3662,63,39,3.5,5,63-67,35-39,3.5-3.9,1-5,Female,Sandals,Footwear,Kansas,KS,S,White,Winter,No,Next Day Air,No,No,Credit Card,Fortnightly
3663,69,80,4.9,11,68-70,80-84,4.5-5.0,11-15,Female,Shorts,Clothing,Rhode Island,RI,M,Indigo,Spring,No,Next Day Air,No,No,Debit Card,Weekly
3664,65,59,4.4,49,63-67,55-59,4.0-4.4,46-50,Female,Backpack,Accessories,Florida,FL,M,Green,Summer,No,Express,No,No,Credit Card,Weekly
3665,63,68,4.4,1,63-67,65-69,4.0-4.4,1-5,Female,Jacket,Outerwear,Missouri,MO,M,Turquoise,Fall,No,Store Pickup,No,No,Debit Card,Fortnightly
3666,28,77,3.4,11,28-32,75-79,3.0-3.4,11-15,Female,Socks,Clothing,North Carolina,NC,M,Peach,Fall,No,Next Day Air,No,No,Credit Card,Quarterly
3667,67,50,3.0,47,63-67,50-54,3.0-3.4,46-50,Female,Jewelry,Accessories,Alabama,AL,M,Olive,Winter,No,2-Day Shipping,No,No,Cash,Every 3 Months
3668,51,45,2.6,20,48-52,45-49,2.5-2.9,16-20,Female,Pants,Clothing,Washington,WA,L,Cyan,Fall,No,Next Day Air,No,No,Venmo,Monthly
3669,59,71,3.2,18,58-62,70-74,3.0-3.4,16-20,Female,Blouse,Clothing,Michigan,MI,XL,Magenta,Summer,No,Store Pickup,No,No,Venmo,Annually
3670,25,52,4.6,43,23-27,50-54,4.5-5.0,41-45,Female,Socks,Clothing,Washington,WA,S,Silver,Fall,No,Store Pickup,No,No,PayPal,Quarterly
3671,31,50,3.8,4,28-32,50-54,3.5-3.9,1-5,Female,Shoes,Footwear,Vermont,VT,S,White,Winter,No,Free Shipping,No,No,PayPal,Every 3 Months
3672,62,66,4.8,20,58-62,65-69,4.5-5.0,16-20,Female,Handbag,Accessories,Illinois,IL,L,Pink,Summer,No,2-Day Shipping,No,No,Venmo,Quarterly
3673,51,81,4.5,7,48-52,80-84,4.5-5.0,6-10,Female,Sandals,Footwear,New York,NY,S,Pink,Fall,No,Free Shipping,No,No,PayPal,Monthly
3674,32,28,4.2,31,28-32,25-29,4.0-4.4,31-35,Female,Socks,Clothing,Rhode Island,RI,M,Pink,Summer,No,2-Day Shipping,No,No,Bank Transfer,Fortnightly
3675,35,65,2.7,41,33-37,65-69,2.5-2.9,41-45,Female,Handbag,Accessories,Washington,WA,M,Blue,Winter,No,2-Day Shipping,No,No,Venmo,Fortnightly
3676,70,80,4.5,3,68-70,80-84,4.5-5.0,1-5,Female,Hat,Accessories,Virginia,VA,M,White,Winter,No,Express,No,No,Bank Transfer,Monthly
3677,19,94,4.9,16,18-22,90-94,4.5-5.0,16-20,Female,Jewelry,Accessories,Wisconsin,WI,S,Teal,Spring,No,Free Shipping,No,No,PayPal,Monthly
3678,32,30,2.8,43,28-32,30-34,2.5-2.9,41-45,Female,Backpack,Accessories,Michigan,MI,M,Gray,Fall,No,Standard,No,No,Cash,Annually
3679,56,45,3.5,29,53-57,45-49,3.5-3.9,26-30,Female,Shirt,Clothing,Texas,TX,S,Beige,Fall,No,Standard,No,No,Bank Transfer,Fortnightly
3680,53,91,2.5,5,53-57,90-94,2.5-2.9,1-5,Female,Coat,Outerwear,Idaho,ID,M,Violet,Summer,No,Store Pickup,No,No,Cash,Bi-Weekly
3681,22,36,2.9,30,18-22,35-39,2.5-2.9,26-30,Female,Sunglasses,Accessories,Iowa,IA,S,Blue,Winter,No,Standard,No,No,Debit Card,Quarterly
3682,26,73,4.2,33,23-27,70-74,4.0-4.4,31-35,Female,Gloves,Accessories,Connecticut,CT,XL,Magenta,Fall,No,Next Day Air,No,No,Debit Card,Monthly
3683,42,60,4.6,46,38-42,60-64,4.5-5.0,46-50,Female,Shirt,Clothing,Wyoming,WY,M,Maroon,Fall,No,Store Pickup,No,No,Venmo,Bi-Weekly
3684,30,77,3.0,17,28-32,75-79,3.0-3.4,16-20,Female,Socks,Clothing,Mississippi,MS,M,Purple,Winter,No,Free Shipping,No,No,Venmo,Fortnightly
3685,29,86,4.4,47,28-32,85-89,4.0-4.4,46-50,Female,Skirt,Clothing,Pennsylvania,PA,L,Charcoal,Spring,No,Free Shipping,No,No,Credit Card,Bi-Weekly
3686,47,42,2.6,17,43-47,40-44,2.5-2.9,16-20,Female,Shorts,Clothing,Tennessee,TN,L,Red,Summer,No,Standard,No,No,Cash,Bi-Weekly
3687,59,70,4.8,17,58-62,70-74,4.5-5.0,16-20,Female,Sandals,Footwear,Louisiana,LA,M,Charcoal,Spring,No,Free Shipping,No,No,Cash,Bi-Weekly
3688,34,44,2.9,28,33-37,40-44,2.5-2.9,26-30,Female,Shirt,Clothing,Arkansas,AR,L,Lavender,Summer,No,Next Day Air,No,No,Bank Transfer,Every 3 Months
3689,52,91,3.0,8,48-52,90-94,3.0-3.4,6-10,Female,Sunglasses,Accessories,West Virginia,WV,L,White,Spring,No,Next Day Air,No,No,Cash,Monthly
3690,47,30,4.5,8,43-47,30-34,4.5-5.0,6-10,Female,Jewelry,Accessories,South Carolina,SC,L,Red,Fall,No,Standard,No,No,Bank Transfer,Quarterly
3691,24,23,3.7,4,23-27,20-24,3.5-3.9,1-5,Female,Blouse,Clothing,Kansas,KS,S,Violet,Fall,No,Store Pickup,No,No,Bank Transfer,Bi-Weekly
3692,63,21,4.8,24,63-67,20-24,4.5-5.0,21-25,Female,Sandals,Footwear,Michigan,MI,XL,Orange,Summer,No,Next Day Air,No,No,PayPal,Weekly
3693,59,34,4.8,29,58-62,30-34,4.5-5.0,26-30,Female,Coat,Outerwear,Alabama,AL,L,Turquoise,Spring,No,Free Shipping,No,No,Cash,Fortnightly
3694,66,46,4.7,10,63-67,45-49,4.5-5.0,6-10,Female,Blouse,Clothing,South Dakota,SD,M,Violet,Summer,No,2-Day Shipping,No,No,Venmo,Weekly
3695,45,41,2.6,11,43-47,40-44,2.5-2.9,11-15,Female,Sweater,Clothing,Rhode Island,RI,M,Blue,Winter,No,Express,No,No,PayPal,Bi-Weekly
3696,38,33,4.6,18,38-42,30-34,4.5-5.0,16-20,Female,Skirt,Clothing,Florida,FL,M,White,Fall,No,Standard,No,No,Bank Transfer,Fortnightly
3697,63,48,3.4,26,63-67,45-49,3.0-3.4,26-30,Female,Blouse,Clothing,Connecticut,CT,L,Turquoise,Fall,No,Next Day Air,No,No,Bank Transfer,Annually
3698,55,66,3.0,39,53-57,65-69,3.0-3.4,36-40,Female,Hoodie,Clothing,Pennsylvania,PA,L,Pink,Winter,No,Standard,No,No,Cash,Weekly
3699,25,54,4.0,4,23-27,50-54,4.0-4.4,1-5,Female,Skirt,Clothing,California,CA,XL,Maroon,Spring,No,2-Day Shipping,No,No,Venmo,Annually
3700,51,55,2.6,24,48-52,55-59,2.5-2.9,21-25,Female,Backpack,Accessories,Oklahoma,OK,M,Olive,Fall,No,Store Pickup,No,No,Bank Transfer,Weekly
3701,28,84,3.4,2,28-32,80-84,3.0-3.4,1-5,Female,Handbag,Accessories,North Dakota,ND,XL,Charcoal,Summer,No,Store Pickup,No,No,Bank Transfer,Every 3 Months
3702,46,66,4.5,36,43-47,65-69,4.5-5.0,36-40,Female,Sandals,Footwear,New Mexico,NM,M,Charcoal,Spring,No,Store Pickup,No,No,Cash,Annually
3703,58,65,2.7,36,58-62,65-69,2.5-2.9,36-40,Female,Shoes,Footwear,South Carolina,SC,M,Indigo,Spring,No,Store Pickup,No,No,Venmo,Weekly
3704,30,83,2.9,23,28-32,80-84,2.5-2.9,21-25,Female,Sandals,Footwear,Michigan,MI,S,Teal,Fall,No,Standard,No,No,PayPal,Every 3 Months
3705,68,61,4.0,36,68-70,60-64,4.0-4.4,36-40,Female,Sunglasses,Accessories,Missouri,MO,L,Black,Winter,No,Store Pickup,No,No,Credit Card,Quarterly
3706,28,65,3.2,2,28-32,65-69,3.0-3.4,1-5,Female,Skirt,Clothing,Colorado,CO,L,Teal,Summer,No,Free Shipping,No,No,Debit Card,Annually
3707,26,55,4.0,17,23-27,55-59,4.0-4.4,16-20,Female,Sandals,Footwear,Kansas,KS,M,Green,Spring,No,Store Pickup,No,No,Cash,Bi-Weekly
3708,35,79,3.4,19,33-37,75-79,3.0-3.4,16-20,Female,Gloves,Accessories,Illinois,IL,M,Gold,Fall,No,2-Day Shipping,No,No,Venmo,Weekly
3709,40,96,4.9,41,38-42,95-100,4.5-5.0,41-45,Female,Hoodie,Clothing,South Carolina,SC,M,Red,Fall,No,Express,No,No,PayPal,Monthly
3710,31,43,3.6,27,28-32,40-44,3.5-3.9,26-30,Female,Socks,Clothing,Utah,UT,M,Silver,Fall,No,Free Shipping,No,No,PayPal,Quarterly
3711,60,40,3.6,32,58-62,40-44,3.5-3.9,31-35,Female,Jewelry,Accessories,Hawaii,HI,M,Yellow,Summer,No,2-Day Shipping,No,No,Bank Transfer,Fortnightly
3712,69,62,3.2,33,68-70,60-64,3.0-3.4,31-35,Female,Hat,Accessories,Texas,TX,XL,Peach,Fall,No,Free Shipping,No,No,Cash,Annually
3713,51,72,3.7,24,48-52,70-74,3.5-3.9,21-25,Female,Blouse,Clothing,Oregon,OR,M,Turquoise,Spring,No,2-Day Shipping,No,No,PayPal,Quarterly
3714,49,87,2.6,31,48-52,85-89,2.5-2.9,31-35,Female,Shoes,Footwear,Arizona,AZ,M,Peach,Spring,No,Express,No,No,Debit Card,Every 3 Months
3715,18,31,3.9,35,18-22,30-34,3.5-3.9,31-35,Female,Hat,Accessories,New York,NY,S,Peach,Winter,No,Express,No,No,Credit Card,Weekly
3716,63,34,3.4,2,63-67,30-34,3.0-3.4,1-5,Female,Sunglasses,Accessories,Nebraska,NE,S,Orange,Fall,No,Free Shipping,No,No,Bank Transfer,Monthly
3717,57,53,3.4,42,53-57,50-54,3.0-3.4,41-45,Female,Shirt,Clothing,Vermont,VT,M,Charcoal,Fall,No,Next Day Air,No,No,Debit Card,Every 3 Months
3718,45,85,4.2,47,43-47,85-89,4.0-4.4,46-50,Female,T-shirt,Clothing,Maryland,MD,XL,White,Summer,No,Express,No,No,Bank Transfer,Every 3 Months
3719,36,50,2.9,44,33-37,50-54,2.5-2.9,41-45,Female,Pants,Clothing,Tennessee,TN,L,Turquoise,Fall,No,Standard,No,No,Bank Transfer,Bi-Weekly
3720,20,91,4.1,8,18-22,90-94,4.0-4.4,6-10,Female,Pants,Clothing,Pennsylvania,PA,M,Red,Summer,No,Free Shipping,No,No,Bank Transfer,Every 3 Months
3721,21,56,3.6,13,18-22,55-59,3.5-3.9,11-15,Female,Hat,Accessories,South Carolina,SC,M,Peach,Fall,No,Free Shipping,No,No,Credit Card,Quarterly
3722,62,60,4.0,10,58-62,60-64,4.0-4.4,6-10,Female,Coat,Outerwear,Connecticut,CT,L,Pink,Fall,No,Next Day Air,No,No,Cash,Annually
3723,23,34,4.0,1,23-27,30-34,4.0-4.4,1-5,Female,Jacket,Outerwear,Kentucky,KY,XL,Yellow,Fall,No,Standard,No,No,Credit Card,Fortnightly
3724,26,30,3.6,1,23-27,30-34,3.5-3.9,1-5,Female,Sandals,Footwear,Rhode Island,RI,M,Beige,Spring,No,Free Shipping,No,No,Debit Card,Monthly
3725,30,71,3.1,18,28-32,70-74,3.0-3.4,16-20,Female,Gloves,Accessories,Colorado,CO,L,Green,Winter,No,Express,No,No,Bank Transfer,Annually
3726,18,100,4.4,2,18-22,95-100,4.0-4.4,1-5,Female,Dress,Clothing,Oklahoma,OK,S,Turquoise,Winter,No,Next Day Air,No,No,PayPal,Annually
3727,47,85,4.3,36,43-47,85-89,4.0-4.4,36-40,Female,Belt,Accessories,Idaho,ID,XL,Orange,Fall,No,Next Day Air,No,No,Debit Card,Every 3 Months
3728,41,83,3.5,17,38-42,80-84,3.5-3.9,16-20,Female,Socks,Clothing,Maine,ME,M,Gold,Summer,No,Next Day Air,No,No,Debit Card,Bi-Weekly
3729,62,31,3.0,1,58-62,30-34,3.0-3.4,1-5,Female,Jacket,Outerwear,Vermont,VT,L,Red,Winter,No,Standard,No,No,Debit Card,Annually
3730,28,82,4.7,50,28-32,80-84,4.5-5.0,46-50,Female,Boots,Footwear,Rhode Island,RI,M,Teal,Spring,No,2-Day Shipping,No,No,Cash,Quarterly
3731,46,79,2.5,3,43-47,75-79,2.5-2.9,1-5,Female,Shirt,Clothing,Florida,FL,M,Teal,Summer,No,2-Day Shipping,No,No,Credit Card,Bi-Weekly
3732,54,62,3.1,45,53-57,60-64,3.0-3.4,41-45,Female,Hat,Accessories,West Virginia,WV,M,Lavender,Spring,No,2-Day Shipping,No,No,PayPal,Quarterly
3733,36,92,3.3,28,33-37,90-94,3.0-3.4,26-30,Female,Shoes,Footwear,Indiana,IN,L,Pink,Spring,No,Free Shipping,No,No,PayPal,Annually
3734,25,58,4.7,6,23-27,55-59,4.5-5.0,6-10,Female,Socks,Clothing,Illinois,IL,M,Maroon,Fall,No,Next Day Air,No,No,Debit Card,Every 3 Months
3735,38,88,3.4,33,38-42,85-89,3.0-3.4,31-35,Female,Hoodie,Clothing,California,CA,M,Beige,Spring,No,Next Day Air,No,No,Debit Card,Every 3 Months
3736,38,44,3.1,29,38-42,40-44,3.0-3.4,26-30,Female,Sandals,Footwear,Massachusetts,MA,L,Orange,Spring,No,2-Day Shipping,No,No,PayPal,Annually
3737,42,56,4.6,2,38-42,55-59,4.5-5.0,1-5,Female,Jeans,Clothing,Idaho,ID,M,Red,Spring,No,Store Pickup,No,No,PayPal,Every 3 Months
3738,19,23,4.9,43,18-22,20-24,4.5-5.0,41-45,Female,Jewelry,Accessories,Kentucky,KY,S,Maroon,Winter,No,Free Shipping,No,No,PayPal,Bi-Weekly
3739,34,45,2.7,48,33-37,45-49,2.5-2.9,46-50,Female,Shorts,Clothing,Delaware,DE,M,Brown,Spring,No,Free Shipping,No,No,Cash,Fortnightly
3740,38,31,4.2,43,38-42,30-34,4.0-4.4,41-45,Female,Sunglasses,Accessories,Idaho,ID,M,Olive,Fall,No,Free Shipping,No,No,Credit Card,Weekly
3741,42,96,2.6,26,38-42,95-100,2.5-2.9,26-30,Female,Pants,Clothing,Virginia,VA,M,Silver,Summer,No,Store Pickup,No,No,Debit Card,Bi-Weekly
3742,58,96,3.2,26,58-62,95-100,3.0-3.4,26-30,Female,Shirt,Clothing,Arizona,AZ,M,Purple,Spring,No,2-Day Shipping,No,No,Debit Card,Bi-Weekly
3743,56,80,4.4,50,53-57,80-84,4.0-4.4,46-50,Female,Shirt,Clothing,Maryland,MD,M,Gray,Fall,No,Standard,No,No,Credit Card,Bi-Weekly
3744,62,28,3.6,36,58-62,25-29,3.5-3.9,36-40,Female,Pants,Clothing,Idaho,ID,L,Cyan,Fall,No,Free Shipping,No,No,Debit Card,Quarterly
3745,24,51,2.7,26,23-27,50-54,2.5-2.9,26-30,Female,Hoodie,Clothing,New Jersey,NJ,M,Gray,Summer,No,Next Day Air,No,No,Bank Transfer,Fortnightly
3746,60,41,4.3,2,58-62,40-44,4.0-4.4,1-5,Female,Socks,Clothing,Washington,WA,L,Gold,Spring,No,Express,No,No,Debit Card,Monthly
3747,53,99,2.6,49,53-57,95-100,2.5-2.9,46-50,Female,Coat,Outerwear,Idaho,ID,XL,Cyan,Summer,No,Next Day Air,No,No,PayPal,Monthly
3748,26,53,4.3,32,23-27,50-54,4.0-4.4,31-35,Female,Sweater,Clothing,Rhode Island,RI,L,Olive,Spring,No,Store Pickup,No,No,Bank Transfer,Bi-Weekly
3749,34,25,3.9,3,33-37,25-29,3.5-3.9,1-5,Female,Backpack,Accessories,Delaware,DE,M,Violet,Fall,No,2-Day Shipping,No,No,Venmo,Annually
3750,24,95,2.9,38,23-27,95-100,2.5-2.9,36-40,Female,Blouse,Clothing,Alaska,AK,L,Yellow,Winter,No,2-Day Shipping,No,No,Venmo,Every 3 Months
3751,42,88,3.1,5,38-42,85-89,3.0-3.4,1-5,Female,Hoodie,Clothing,Arizona,AZ,M,Gold,Fall,No,Free Shipping,No,No,PayPal,Monthly
3752,36,97,4.2,8,33-37,95-100,4.0-4.4,6-10,Female,Jewelry,Accessories,Alabama,AL,S,Silver,Fall,No,Free Shipping,No,No,Credit Card,Every 3 Months
3753,24,81,4.1,43,23-27,80-84,4.0-4.4,41-45,Female,Coat,Outerwear,Washington,WA,L,Pink,Winter,No,2-Day Shipping,No,No,Venmo,Weekly
3754,39,26,4.2,22,38-42,25-29,4.0-4.4,21-25,Female,Sunglasses,Accessories,Louisiana,LA,S,Turquoise,Winter,No,Next Day Air,No,No,Bank Transfer,Fortnightly
3755,46,41,4.4,10,43-47,40-44,4.0-4.4,6-10,Female,Shoes,Footwear,Nebraska,NE,M,Turquoise,Summer,No,Express,No,No,Cash,Every 3 Months
3756,64,93,3.4,26,63-67,90-94,3.0-3.4,26-30,Female,Skirt,Clothing,Pennsylvania,PA,M,Peach,Fall,No,Free Shipping,No,No,Credit Card,Monthly
3757,64,69,4.8,42,63-67,65-69,4.5-5.0,41-45,Female,Skirt,Clothing,South Carolina,SC,L,Teal,Spring,No,Express,No,No,Debit Card,Bi-Weekly
3758,61,44,4.5,33,58-62,40-44,4.5-5.0,31-35,Female,Skirt,Clothing,California,CA,L,Red,Fall,No,2-Day Shipping,No,No,Cash,Weekly
3759,61,54,2.7,23,58-62,50-54,2.5-2.9,21-25,Female,Sandals,Footwear,Indiana,IN,S,Black,Spring,No,Store Pickup,No,No,Bank Transfer,Quarterly
3760,44,61,3.5,30,43-47,60-64,3.5-3.9,26-30,Female,Sneakers,Footwear,Missouri,MO,M,Pink,Spring,No,Store Pickup,No,No,Venmo,Quarterly
3761,65,80,3.1,36,63-67,80-84,3.0-3.4,36-40,Female,Socks,Clothing,Connecticut,CT,M,Peach,Fall,No,Next Day Air,No,No,PayPal,Weekly
3762,60,30,2.8,3,58-62,30-34,2.5-2.9,1-5,Female,Backpack,Accessories,Nevada,NV,M,Green,Summer,No,Next Day Air,No,No,Venmo,Every 3 Months
3763,65,94,2.9,13,63-67,90-94,2.5-2.9,11-15,Female,Shorts,Clothing,New York,NY,L,Green,Fall,No,Store Pickup,No,No,PayPal,Annually
3764,27,24,4.5,38,23-27,20-24,4.5-5.0,36-40,Female,Shirt,Clothing,Oklahoma,OK,XL,Red,Winter,No,Standard,No,No,Cash,Every 3 Months
3765,36,21,3.5,19,33-37,20-24,3.5-3.9,16-20,Female,Socks,Clothing,South Dakota,SD,M,Maroon,Fall,No,Next Day Air,No,No,Venmo,Monthly
3766,22,52,4.3,14,18-22,50-54,4.0-4.4,11-15,Female,Jewelry,Accessories,Missouri,MO,M,Green,Summer,No,Standard,No,No,Bank Transfer,Bi-Weekly
3767,62,59,4.9,43,58-62,55-59,4.5-5.0,41-45,Female,Handbag,Accessories,Texas,TX,M,Black,Fall,No,Next Day Air,No,No,Debit Card,Annually
3768,59,51,3.1,10,58-62,50-54,3.0-3.4,6-10,Female,Shorts,Clothing,New York,NY,XL,Black,Summer,No,Free Shipping,No,No,Bank Transfer,Fortnightly
3769,50,35,4.0,34,48-52,35-39,4.0-4.4,31-35,Female,Sweater,Clothing,Vermont,VT,M,Yellow,Winter,No,Free Shipping,No,No,Bank Transfer,Quarterly
3770,51,87,3.6,31,48-52,85-89,3.5-3.9,31-35,Female,Gloves,Accessories,Arizona,AZ,L,Green,Summer,No,Standard,No,No,Venmo,Annually
3771,23,42,4.0,34,23-27,40-44,4.0-4.4,31-35,Female,Pants,Clothing,Montana,MT,L,Black,Summer,No,Store Pickup,No,No,Bank Transfer,Weekly
3772,21,86,2.6,28,18-22,85-89,2.5-2.9,26-30,Female,T-shirt,Clothing,Oklahoma,OK,M,Red,Winter,No,Express,No,No,Venmo,Bi-Weekly
3773,44,26,3.1,35,43-47,25-29,3.0-3.4,31-35,Female,Pants,Clothing,New Hampshire,NH,L,Yellow,Fall,No,Next Day Air,No,No,Cash,Annually
3774,25,60,3.5,41,23-27,60-64,3.5-3.9,41-45,Female,Sweater,Clothing,Wisconsin,WI,M,Violet,Summer,No,Store Pickup,No,No,Cash,Quarterly
3775,57,83,3.9,48,53-57,80-84,3.5-3.9,46-50,Female,Gloves,Accessories,Alaska,AK,S,Cyan,Winter,No,Standard,No,No,PayPal,Fortnightly
3776,41,63,2.7,45,38-42,60-64,2.5-2.9,41-45,Female,Belt,Accessories,South Dakota,SD,S,Pink,Spring,No,2-Day Shipping,No,No,Cash,Quarterly
3777,19,25,4.1,10,18-22,25-29,4.0-4.4,6-10,Female,Sneakers,Footwear,Alaska,AK,L,Olive,Spring,No,Standard,No,No,Credit Card,Fortnightly
3778,43,65,4.3,9,43-47,65-69,4.0-4.4,6-10,Female,Shorts,Clothing,Utah,UT,M,Maroon,Fall,No,Express,No,No,Cash,Weekly
3779,25,60,2.9,30,23-27,60-64,2.5-2.9,26-30,Female,Sneakers,Footwear,South Dakota,SD,M,Cyan,Fall,No,Free Shipping,No,No,Debit Card,Annually
3780,60,75,4.0,45,58-62,75-79,4.0-4.4,41-45,Female,Jeans,Clothing,California,CA,XL,Lavender,Spring,No,Express,No,No,PayPal,Annually
3781,54,57,4.1,41,53-57,55-59,4.0-4.4,41-45,Female,Sneakers,Footwear,Mississippi,MS,L,Yellow,Fall,No,Free Shipping,No,No,Venmo,Quarterly
3782,52,99,3.7,40,48-52,95-100,3.5-3.9,36-40,Female,Boots,Footwear,Tennessee,TN,M,Pink,Winter,No,Standard,No,No,PayPal,Fortnightly
3783,40,45,2.8,42,38-42,45-49,2.5-2.9,41-45,Female,Jacket,Outerwear,Alabama,AL,L,Orange,Spring,No,Free Shipping,No,No,PayPal,Fortnightly
3784,39,66,3.2,17,38-42,65-69,3.0-3.4,16-20,Female,Gloves,Accessories,Maine,ME,XL,Orange,Summer,No,Free Shipping,No,No,Debit Card,Fortnightly
3785,54,53,4.5,4,53-57,50-54,4.5-5.0,1-5,Female,Socks,Clothing,Virginia,VA,M,Violet,Winter,No,Next Day Air,No,No,Venmo,Annually
3786,64,94,3.8,6,63-67,90-94,3.5-3.9,6-10,Female,Jeans,Clothing,New Hampshire,NH,L,Lavender,Winter,No,Standard,No,No,Cash,Monthly
3787,31,47,3.6,22,28-32,45-49,3.5-3.9,21-25,Female,Boots,Footwear,Tennessee,TN,L,Yellow,Fall,No,2-Day Shipping,No,No,Venmo,Weekly
3788,37,80,3.6,46,33-37,80-84,3.5-3.9,46-50,Female,Blouse,Clothing,New York,NY,M,Pink,Fall,No,2-Day Shipping,No,No,PayPal,Every 3 Months
3789,43,65,3.2,27,43-47,65-69,3.0-3.4,26-30,Female,Hat,Accessories,Kansas,KS,XL,Teal,Spring,No,Next Day Air,No,No,Debit Card,Monthly
3790,56,75,3.8,18,53-57,75-79,3.5-3.9,16-20,Female,Shirt,Clothing,North Dakota,ND,M,Magenta,Summer,No,Express,No,No,Bank Transfer,Every 3 Months
3791,27,45,4.4,31,23-27,45-49,4.0-4.4,31-35,Female,Handbag,Accessories,Alaska,AK,XL,Beige,Summer,No,Standard,No,No,Credit Card,Weekly
3792,40,51,3.7,1,38-42,50-54,3.5-3.9,1-5,Female,Sunglasses,Accessories,Texas,TX,M,Gray,Spring,No,Store Pickup,No,No,Venmo,Weekly
3793,43,58,2.6,2,43-47,55-59,2.5-2.9,1-5,Female,Scarf,Accessories,Massachusetts,MA,S,Turquoise,Summer,No,Express,No,No,PayPal,Fortnightly
3794,62,20,4.0,46,58-62,20-24,4.0-4.4,46-50,Female,Sunglasses,Accessories,Delaware,DE,M,Pink,Fall,No,Standard,No,No,Bank Transfer,Annually
3795,44,82,3.6,27,43-47,80-84,3.5-3.9,26-30,Female,Scarf,Accessories,South Dakota,SD,M,Violet,Summer,No,2-Day Shipping,No,No,Venmo,Weekly
3796,45,92,2.5,3,43-47,90-94,2.5-2.9,1-5,Female,Gloves,Accessories,Arkansas,AR,M,Charcoal,Spring,No,Express,No,No,Cash,Weekly
3797,40,81,3.2,47,38-42,80-84,3.0-3.4,46-50,Female,Shorts,Clothing,Utah,UT,M,Lavender,Fall,No,Free Shipping,No,No,Bank Transfer,Quarterly
3798,68,44,2.5,20,68-70,40-44,2.5-2.9,16-20,Female,Sunglasses,Accessories,California,CA,M,Gray,Summer,No,Next Day Air,No,No,Cash,Quarterly
3799,63,72,3.2,23,63-67,70-74,3.0-3.4,21-25,Female,Jewelry,Accessories,Rhode Island,RI,S,Brown,Winter,No,Next Day Air,No,No,Credit Card,Annually
3800,60,26,2.6,13,58-62,25-29,2.5-2.9,11-15,Female,Jacket,Outerwear,Oklahoma,OK,L,Violet,Winter,No,Store Pickup,No,No,Credit Card,Monthly
3801,19,26,4.8,12,18-22,25-29,4.5-5.0,11-15,Female,Sweater,Clothing,Vermont,VT,M,Turquoise,Fall,No,Next Day Air,No,No,Venmo,Bi-Weekly
3802,26,84,5.0,36,23-27,80-84,4.5-5.0,36-40,Female,Blouse,Clothing,Kentucky,KY,M,Peach,Spring,No,Store Pickup,No,No,PayPal,Fortnightly
3803,70,72,3.2,1,68-70,70-74,3.0-3.4,1-5,Female,Scarf,Accessories,Illinois,IL,S,Turquoise,Spring,No,2-Day Shipping,No,No,Bank Transfer,Monthly
3804,48,55,3.6,14,48-52,55-59,3.5-3.9,11-15,Female,Handbag,Accessories,Connecticut,CT,M,Violet,Spring,No,Standard,No,No,Debit Card,Weekly
